avg_response_time,average_time_from_auction_last_bet,avg_bid_per_auction,stddev_bid_per_auction,tot_num_of_bids,avg_phone_per_auction,stddev_phone_per_auction,tot_phones_used,avg_country_per_auction,stddev_country_per_auction,tot_country_used,avg_url_per_auction,tot_url_used,auction_participated,avg_bids_in_participated_auctions,stddev_bids_in_participated_auctions,avg_ratio_poitions,stddev_ratio_poitions,jewelry,furniture,home_goods,mobile,sporting_goods,office_equipment,computers,books_and_music,clothing,auto_parts,outcome
1368421052.5,39900039473684.2,1,0,4,1,0,4,1,0,4,1,4,4,7127.25,5168.1202,0.3457578725,0.1796124014,0,0,0,1,0,0,0,0,0,0,0
85453595821.5878,5725583696082.44,2.9556,3.8295,133,2.5778,2.8401,116,1.0889,0.2846,49,2.3778,107,45,4508.3308,6518.4981,0.4582965291,0.2676014979,0,0,0,1,0,0,0,0,0,0,0
82832172357.824,6779880692815.4,39.5242,126.0572,51421,13.4243,21.04,17465,1.0254,0.2543,1334,20.7963,27056,1301,2945.0259,6156.9045,0.539283408,0.2182642665,1,0,0,0,0,0,0,0,0,0,0
23245888157.9375,38367510690789.6,1.7778,1.6178,64,1.5,1.0929,54,1.25,0.5951,45,1.6389,59,36,44305.0469,127768.0017,0.4842268772,0.2862730898,0,0,0,1,0,0,0,0,0,0,0
26484035778.8208,38734106417294.3,10.0765,35.9906,3557,5.3314,14.0582,1882,1.5467,2.4107,546,3.728,1316,353,43687.5763,117392.9535,0.4953837703,0.2452497304,0,0,0,0,0,1,0,0,0,0,0
29642857142.9286,10371413533834.7,2,1.6036,14,1.8571,1.4569,13,1,0,7,1.2857,9,7,1391.0714,1990.0004,0.3772821571,0.3016968267,0,0,0,0,1,0,0,0,0,0,0
161162105263.12,19721282105263.1,1.1364,0.4568,25,1.0455,0.2083,23,1,0,22,1.1364,25,22,6685.52,13983.6489,0.6022633768,0.2868228308,0,0,0,0,1,0,0,0,0,0,0
65707368421.08,37833432404540.7,1.5455,0.8907,51,1.4242,0.6045,47,1,0,33,1.4545,48,33,3251.4314,7801.4635,0.4883288876,0.2628843872,0,0,0,1,0,0,0,0,0,0,0
17300751879.8571,5484255639097.86,1.1667,0.3727,7,1.1667,0.3727,7,1,0,6,1.1667,7,6,2305.7143,3089.6227,0.5913098417,0.1698714476,1,0,0,0,0,0,0,0,0,0,0
129936164865.534,30728040031138.3,7.6272,22.3331,3989,4.9522,9.6667,2590,1.6386,2.3322,857,4.9981,2614,523,12967.2903,33767.5081,0.5001348806,0.2273749618,1,0,0,0,0,0,0,0,0,0,0
2263157894.625,36578171052631.5,1.3333,0.7454,8,1.3333,0.7454,8,1.3333,0.7454,8,1.3333,8,6,29807.25,25215.0986,0.4569986383,0.147325461,0,0,1,0,0,0,0,0,0,0,0
5736428226.5242,38153755580049.9,4.1297,34.1547,764,2.1568,10.1231,399,1.1243,1.4707,208,1.1676,216,185,330906.6257,258947.5949,0.4609150337,0.271097009,1,0,0,0,0,0,0,0,0,0,0
14981880931.918,6213537532355.33,1.8485,1.1043,61,1.303,0.7171,43,1,0,33,1.2121,40,33,4468.0492,26406.9739,0.4284907603,0.2127290183,0,0,1,0,0,0,0,0,0,0,0
6706766917.5,10232402255639,1.4,0.6633,14,1.2,0.4,12,1,0,10,1.2,12,10,24027.4286,29691.2614,0.644233488,0.1378616788,0,0,0,1,0,0,0,0,0,0,0
1736842105,64291578947369,1,0,1,1,0,1,1,0,1,1,1,1,2935,0,0.43781942,0,0,0,0,1,0,0,0,0,0,0,0
16478618421.0313,25429273026315.8,1.3913,0.6419,32,1.2174,0.507,28,1,0,23,1.2609,29,23,3681,5494.8632,0.5897981517,0.2103788685,0,0,0,0,0,0,0,1,0,0,0
10031504292.6511,5883479467081.25,14.4082,35.8415,4942,6.8776,12.8896,2359,1.1137,1.0281,382,9.6589,3313,343,8477.3304,9063.9744,0.5149603016,0.2290532099,0,0,0,1,0,0,0,0,0,0,1
2262625665.2663,6647212596096.93,7.4167,15.8222,890,4.2083,7.3449,505,1.025,0.1561,123,4.9167,590,120,13085.1067,10644.0321,0.4603942855,0.2256909008,0,0,0,1,0,0,0,0,0,0,0
6997807017.4792,7586983552631.4,2.8235,7.048,48,2.1176,4.2271,36,1.1176,0.4706,19,2.0588,35,17,135408.5208,99283.5793,0.5723837388,0.241217714,1,0,0,0,0,0,0,0,0,0,0
3978070175.3333,15338991228070.3,1.2,0.6,12,1.1,0.3,11,1,0,10,1.1,11,10,3196.9167,1598.0363,0.55857995,0.2357147853,0,0,0,0,1,0,0,0,0,0,0
14338596491.2333,29204356140351,1.3043,0.8564,30,1.2174,0.6565,28,1.1304,0.6118,26,1.1739,27,23,20812.2333,28034.3425,0.5305868778,0.2615516919,0,0,1,0,0,0,0,0,0,0,0
183180223285.491,38427572567783.4,4.6479,24.2366,330,2.662,9.3144,189,1.1408,1.1784,81,2.5211,179,71,337927.7424,258730.2192,0.4973662923,0.2380885745,1,0,0,0,0,0,0,0,0,0,0
5105263158,1232368421053,1,0,1,1,0,1,1,0,1,1,1,1,2433,0,0.75462392,0,0,0,0,1,0,0,0,0,0,0,0
1026315790,5932710526315.5,1,0,2,1,0,2,1,0,2,1,2,2,11163,6392,0.52093545,0.12651791,0,0,0,1,0,0,0,0,0,0,0
4049342105.2813,7460493421052.78,1.8824,0.963,32,1.7647,0.9412,30,1.4118,0.691,24,1.5882,27,17,6563.4688,3777.2031,0.3712590329,0.2604866327,0,0,0,1,0,0,0,0,0,0,0
0,672210526315,1,0,1,1,0,1,1,0,1,1,1,1,25027,0,0.92320294,0,0,0,0,1,0,0,0,0,0,0,0
38616298811.5806,5273855687605.97,2.3846,3.0769,31,1.5385,0.9295,20,1,0,13,2.3077,30,13,14716.129,11572.433,0.4638649708,0.2839625433,0,0,0,0,0,1,0,0,0,0,0
2376475972.5548,30228114233409.7,5.6931,13.5257,575,4.2277,7.9887,427,1.5347,1.7495,155,1.0891,110,101,33913.4643,29263.5677,0.4784930485,0.2361220772,0,0,0,0,1,0,0,0,0,0,0
184210526,4538578947368.5,1,0,2,1,0,2,1,0,2,1,2,2,24336.5,690.5,0.731322365,0.148192145,0,0,0,0,1,0,0,0,0,0,0
1263157895,4673210526316,1,0,1,1,0,1,1,0,1,1,1,1,8797,0,0.77355917,0,0,0,0,1,0,0,0,0,0,0,0
877192982.6667,8894070175438.67,1,0,3,1,0,3,1,0,3,1,3,3,5803.6667,3508.1467,0.2065647,0.1456788679,0,0,1,0,0,0,0,0,0,0,0
13819078947.25,5855412828947.41,1.3333,0.8498,32,1.25,0.5951,30,1.0417,0.1998,25,1.25,30,24,9560.1563,9503.9395,0.4985656254,0.27827441,0,0,0,1,0,0,0,0,0,0,0
3778613199.6984,54067142857142.9,2.1724,2.4923,63,1.1379,0.3448,33,1,0,29,1.4483,42,29,4465.6508,5179.6703,0.3560531848,0.2860467492,0,0,0,1,0,0,0,0,0,0,0
4321052631.7,4932742105263.3,3.3333,2.0548,10,2,0.8165,6,1,0,3,1.3333,4,3,2909.8,1086.0422,0.48908561,0.1038314622,0,0,0,0,0,0,0,1,0,0,0
47056672281.926,25419793525769.4,10.679,48.3902,4624,6.0092,9.3857,2602,1.3279,2.0856,575,3.6351,1574,433,12743.4128,16966.1629,0.5392095486,0.206193202,1,0,0,0,0,0,0,0,0,0,0
1539473684,8278907894736.75,1.3333,0.4714,4,1.3333,0.4714,4,1.3333,0.4714,4,1.3333,4,3,104875.5,104050.7713,0.35933882,0.1553593845,0,0,0,1,0,0,0,0,0,0,0
16473684210.4286,6052406015037.57,1,0,7,1,0,7,1,0,7,1,7,7,6079.4286,8180.3987,0.5191118329,0.2729612217,0,0,0,0,0,0,0,1,0,0,0
15130193905.8421,50485886426593.3,3.8,5.6,19,3.2,4.4,16,2,2,10,2.4,12,5,425114.6842,217359.4962,0.471887618,0.1773238674,0,0,0,1,0,0,0,0,0,0,0
240012593709.761,33992967783491,10.5956,40.6578,4821,5.6198,12.0801,2557,1.0659,0.4594,485,8.1802,3722,455,4173.3159,6498.905,0.5185155036,0.2140391895,1,0,0,0,0,0,0,0,0,0,0
6514385964.92,22497836491228.3,1.7045,1.8657,75,1.4773,1.3054,65,1,0,44,1.2045,53,44,97445.48,201765.978,0.429052723,0.2722266432,0,0,1,0,0,0,0,0,0,0,0
11004048583,5899246963562.77,1.8571,2.0996,13,1.4286,1.0498,10,1.1429,0.3499,8,1.2857,9,7,50926.3077,30727.4869,0.70558167,0.2148057017,0,0,0,1,0,0,0,0,0,0,0
421052631,9216315789474,1,0,1,1,0,1,1,0,1,1,1,1,3012,0,0.25464807,0,0,0,0,1,0,0,0,0,0,0,0
10323886639.6923,7415582995951.46,1.4444,0.4969,13,1.1111,0.3143,10,1,0,9,1.1111,10,9,7330.2308,10886.7411,0.4192569589,0.2254158762,0,0,0,1,0,0,0,0,0,0,0
3790907706.1931,50120790242489.4,61.0819,293.4812,14171,13.4052,45.5448,3110,2.2716,5.9204,527,34.2457,7945,232,46842.5364,27527.6207,0.4959389762,0.2504359295,0,0,0,0,1,0,0,0,0,0,0
403508771.8889,6634011695906.67,2.25,1.6394,9,1.25,0.433,5,1,0,4,2.25,9,4,14945.5556,8328.1991,0.395213935,0.1151616796,1,0,0,0,0,0,0,0,0,0,0
6110284769.8877,46156223175693.1,7.2632,30.1543,828,4.4912,11.3379,512,1.9211,2.9916,219,4.0526,462,114,213962.8345,252897.7187,0.4613727782,0.2438543666,1,0,0,0,0,0,0,0,0,0,0
1969122806.9333,26059315087719.5,6.25,2.5536,75,2.8333,0.7993,34,1,0,12,5.5,66,12,56834.0933,128490.369,0.5829218408,0.0934057015,0,0,0,1,0,0,0,0,0,0,0
14668298653.6047,4814997552019.58,2.0476,1.1742,43,1.5714,0.8492,33,1,0,21,1.381,29,21,936.4651,563.6766,0.5261455562,0.2427274821,0,0,0,1,0,0,0,0,0,0,0
57171253263.0899,29052659778150.6,35.9007,128.6572,58195,12.4738,26.9358,20220,1.7896,4.0101,2901,10.4892,17003,1621,13341.2923,19275.5903,0.5062627926,0.2139076386,1,0,0,0,0,0,0,0,0,0,0
2922449930.1327,10564713786678.8,8.0714,32.7282,226,4.7857,16.2489,134,1.5,2.5981,42,6.2857,176,28,165821.9425,83073.0936,0.2194335739,0.1533564933,1,0,0,0,0,0,0,0,0,0,0
24780563250.2294,40375449991802,16.6753,43.3494,10272,8.3799,14.7803,5162,1.3393,2.4,825,10.2403,6308,616,11289.2869,18499.6052,0.4402746151,0.2129176277,1,0,0,0,0,0,0,0,0,0,0
368421052,9365157894737,1,0,1,1,0,1,1,0,1,1,1,1,69633,0,0.84340758,0,0,0,0,0,0,1,0,0,0,0,0
116763157895.25,74207407894736.8,1.3333,0.4714,4,1,0,3,1,0,3,1,3,3,1809,127.0295,0.0235624333,0.0087635679,0,0,0,1,0,0,0,0,0,0,0
18831578947.4,4000936842105.6,1,0,5,1,0,5,1,0,5,1,5,5,2321,1744.1026,0.692290738,0.1603708056,1,0,0,0,0,0,0,0,0,0,0
106439964100.267,29340428539433.7,7.0299,11.7987,1645,4.6068,6.1072,1078,1.0427,0.2892,244,3.8462,900,234,2914.704,8453.1603,0.4519933994,0.2048764138,1,0,0,0,0,0,0,0,0,0,0
15485714285.7143,15283993483709.3,2.1429,1.9898,105,1.6939,1.3733,83,1,0,49,1.4082,69,49,3156.0476,2437.0299,0.4557139114,0.2413853483,0,0,1,0,0,0,0,0,0,0,0
438809379217.237,30406908394403.8,4.3889,10.5311,158,3.1944,5.8206,115,1,0,36,3.0556,110,36,1151.5443,1876.741,0.4534303911,0.2495249238,1,0,0,0,0,0,0,0,0,0,0
7240005464.9421,6253139825926.01,61.8889,447.549,5013,5.6173,11.0292,455,1.037,0.1889,84,1.4074,114,81,169659.1019,81161.7253,0.4873414138,0.1876994246,0,0,0,1,0,0,0,0,0,0,0
19623391812.8444,40596022222222.5,1.9565,3.6532,45,1.4783,2.0402,34,1,0,23,1.3478,31,23,231437.8444,261628.2529,0.3817623783,0.2832506768,0,0,1,0,0,0,0,0,0,0,0
5087719298.3333,7096385964911.67,1,0,3,1,0,3,1,0,3,1,3,3,8000.6667,10731.886,0.4232724433,0.3983226816,1,0,0,0,0,0,0,0,0,0,0
2140350877.3333,6140701754385.67,1,0,3,1,0,3,1,0,3,1,3,3,914.6667,744.8603,0.5170919633,0.0892822557,0,0,1,0,0,0,0,0,0,0,0
2158040530.6676,6816271322350.32,10.3143,11.8147,361,3.4286,3.3661,120,1.3429,0.7538,47,5.2286,183,35,26443.108,43846.6609,0.4767331363,0.1987838294,0,0,0,1,0,0,0,0,0,0,1
8031578947,66858263157895.4,1.6667,0.4714,5,1.6667,0.4714,5,1.3333,0.4714,4,1.3333,4,3,221396.4,258037.6955,0.3227660867,0.1464786007,0,0,0,1,0,0,0,0,0,0,0
71640350877.5,10593070175438.3,1.2,0.4,6,1.2,0.4,6,1,0,5,1,5,5,262.5,185.4128,0.295345942,0.2636613091,0,0,0,1,0,0,0,0,0,0,0
991875662.2416,65036537469501.6,6.2917,3.7247,151,1.2917,0.4545,31,1.2917,0.4545,31,1,24,24,14870.5497,8366.9719,0.1401207571,0.1375041412,0,0,1,0,0,0,0,0,0,0,1
1355263157.75,6591328947368.5,1.3333,0.4714,4,1.3333,0.4714,4,1,0,3,1,3,3,9967.75,9383.2841,0.4959043667,0.157641098,0,0,0,0,1,0,0,0,0,0,0
78947368.25,4800710526316.25,4,0,4,3,0,3,2,0,2,1,1,1,537347,0,0.80441223,0,0,0,0,1,0,0,0,0,0,0,0
200715789473.8,30885133971292.1,1.2222,0.4157,11,1.2222,0.4157,11,1,0,9,1,9,9,16177.7273,10301.1143,0.3903320789,0.3098752191,0,0,0,0,1,0,0,0,0,0,0
16131578947,7124210526316,1,0,2,1,0,2,1,0,2,1,2,2,1852,1479,0.539384675,0.169411485,0,0,1,0,0,0,0,0,0,0,0
90909091,50574899521531.4,2.75,3.0311,11,1,0,4,1,0,4,2,8,4,392463.9091,236593.0968,0.67181873,0.2453650557,0,0,1,0,0,0,0,0,0,0,0
58473684210.5294,6101798761610.12,1.5455,1.1571,17,1.3636,0.8814,15,1,0,11,1.1818,13,11,418.1176,448.1792,0.5891183555,0.1685328971,1,0,0,0,0,0,0,0,0,0,0
52631578,67592947368422,1,0,1,1,0,1,1,0,1,1,1,1,537347,0,0.35593574,0,0,0,0,0,1,0,0,0,0,0,0
9457629923.8923,5240941460794.91,7.816,15.6575,1274,5.9202,10.8537,965,1.7301,2.4194,282,3.7301,608,163,17125.9969,42086.6577,0.5012106926,0.2491844173,0,0,0,0,0,1,0,0,0,0,0
4094736842.1188,48663104934210.6,3.2653,4.8813,160,2.8571,3.9949,140,1.7347,1.5223,85,2.5102,123,49,66543.8438,151679.5522,0.4019222853,0.2426975007,0,0,0,0,1,0,0,0,0,0,0
27214912280.8333,18905820175438.6,1,0,12,1,0,12,1,0,12,1,12,12,1605.9167,1870.6478,0.6965010067,0.2875315928,1,0,0,0,0,0,0,0,0,0,0
54886639676.3077,33820331983805.6,1.0833,0.2764,13,1.0833,0.2764,13,1,0,12,1.0833,13,12,4021.8462,5952.2151,0.4368550625,0.2683153828,1,0,0,0,0,0,0,0,0,0,0
3263157895,69076947368421,1,0,1,1,0,1,1,0,1,1,1,1,877,0,0.66248575,0,0,0,0,1,0,0,0,0,0,0,0
2671052631.625,4425848684210.63,1,0,8,1,0,8,1,0,8,1,8,8,4303.75,8157.7877,0.6076067938,0.3310262955,1,0,0,0,0,0,0,0,0,0,0
15270054446.4786,15600586860253.9,6.8396,27.5541,725,4.3019,11.6952,456,1.1792,1.2037,125,5.1321,544,106,25088.6262,23277.0159,0.6430333336,0.2392640428,0,0,0,0,1,0,0,0,0,0,1
4151833030.8566,6595098919820,7.2239,62.4834,1452,3.1841,13.903,640,1.2488,1.9208,251,4.0697,818,201,131176.7672,97893.6098,0.4759686874,0.2605205256,0,0,0,1,0,0,0,0,0,0,0
25424812030,49695349624060.1,1,0,14,1,0,14,1,0,14,1,14,14,2828.9286,5617.5276,0.384999225,0.2928475966,1,0,0,0,0,0,0,0,0,0,0
70424812029.9643,33991101503759.7,1.3333,0.6424,28,1.2857,0.5471,27,1,0,21,1.2857,27,21,33096.9286,97706.9867,0.5282412843,0.2656316792,0,0,0,0,1,0,0,0,0,0,0
5023218111.3025,27718909485251.7,4.375,13.9637,910,2.851,5.4431,593,1.0817,0.7771,225,3.8798,807,208,117790.4901,216399.813,0.4991514634,0.2298867164,0,0,1,0,0,0,0,0,0,0,0
1978690402476.76,8027123839009.36,4.7222,4.7703,85,1,0,18,1,0,18,1,18,18,9269.8941,58098.9361,0.5794502211,0.14194612,0,0,0,0,0,0,0,1,0,0,0
9569659442.7647,53076061919504.8,2.4286,1.5908,17,1.4286,0.4949,10,1,0,7,1,7,7,1347.7647,981.4326,0.7028837486,0.1791148578,0,0,0,1,0,0,0,0,0,0,0
368421052,6043631578948,1,0,1,1,0,1,1,0,1,1,1,1,60626,0,0.66242206,0,0,0,0,0,1,0,0,0,0,0,0
130175438596.467,51061007017543.9,1.25,0.5951,15,1.25,0.5951,15,1,0,12,1,12,12,1169.8,1224.9903,0.3763603558,0.2380038493,0,0,0,0,1,0,0,0,0,0,0
0,67418842105264,1,0,1,1,0,1,1,0,1,1,1,1,537347,0,0.36201002,0,0,0,0,1,0,0,0,0,0,0,0
14394736842.5,71574263157895,1,0,2,1,0,2,1,0,2,1,2,2,9129.5,3125.5,0.242327985,0.005652435,0,0,0,1,0,0,0,0,0,0,0
2276315789.5,45480671052631.8,1,0,4,1,0,4,1,0,4,1,4,4,11043.75,4447.5413,0.5511333725,0.2317997432,0,0,0,1,0,0,0,0,0,0,0
1947368421,63059210526316,1,0,1,1,0,1,1,0,1,1,1,1,16054,0,0.22281051,0,0,0,0,1,0,0,0,0,0,0,0
903833658.2593,1783328135152.81,7.3636,2.4596,81,1,0,11,1,0,11,1,11,11,23783.1235,52383.1097,0.8398867991,0.0069760279,0,0,0,1,0,0,0,0,0,0,0
65100350877.1833,1887685438596.53,18.75,51.5746,300,5.375,7.7932,86,1.375,1.4524,22,8.9375,143,16,18728.03,11475.4059,0.7255658381,0.2422028784,0,0,0,0,1,0,0,0,0,0,1
4789473684,66434526315789,1,0,1,1,0,1,1,0,1,1,1,1,3309,0,0.36022968,0,0,0,0,0,1,0,0,0,0,0,0
1421052632,3088131578947,1,0,2,1,0,2,1,0,2,1,2,2,9785.5,788.5,0.75049394,0.13828987,0,0,1,0,0,0,0,0,0,0,0
850877193.1667,19428842105263.3,3,2,6,2.5,1.5,5,1,0,2,2.5,5,2,448075,199618.2605,0.45695791,0.11759931,0,0,0,0,0,0,0,1,0,0,0
6052631579,5504571428571.29,1.1667,0.3727,7,1.1667,0.3727,7,1,0,6,1,6,6,4293,8484.4167,0.6105910133,0.2342875401,0,0,0,0,0,0,0,1,0,0,0
1675438596.5,9342921052631.83,1.2,0.4,6,1,0,5,1,0,5,1,5,5,76015.3333,94162.239,0.27290783,0.1099902241,0,0,0,0,0,1,0,0,0,0,0
894736842.1111,63366690058479.6,1.8,0.4,9,1,0,5,1,0,5,1,5,5,21558.6667,4161.835,0.297415158,0.2322993062,0,0,0,1,0,0,0,0,0,0,0
7473684210.3333,8756614035087.67,1,0,3,1,0,3,1,0,3,1,3,3,9843,9830.5142,0.3948501467,0.3150164973,0,0,0,1,0,0,0,0,0,0,0
5481203007.5,36381293233082.9,1.5556,0.6849,14,1.5556,0.6849,14,1,0,9,1.5556,14,9,9697.0714,6387.1293,0.5727059089,0.2699631737,0,0,0,1,0,0,0,0,0,0,0
0,4559684210527,1,0,1,1,0,1,1,0,1,1,1,1,2409,0,0.73308427,0,0,0,0,1,0,0,0,0,0,0,0
25236963376.1889,5951261702643.63,3.678,4.3157,217,2.9153,2.9647,172,1.0169,0.1291,60,2.9322,173,59,2510.4793,5812.709,0.4877007431,0.2231546128,0,0,0,0,0,0,1,0,0,0,0
17454456588.4753,5850964381777.94,118.2709,313.0901,48018,13.0025,18.7556,5279,1.0345,0.2193,420,2.436,989,406,4133.7669,7852.9894,0.4893357976,0.1670010674,0,0,0,1,0,0,0,0,0,0,0
19773606811.1471,11615964783281.8,8.5,13.2476,136,6.3125,8.1908,101,1,0,16,6.1875,99,16,4720.4118,3962.9849,0.6203874294,0.2693576758,0,0,0,0,1,0,0,0,0,0,0
1819276315789.53,27949657120743,1.9429,3.4883,68,1.4286,1.5172,50,1,0,35,1.8857,66,35,737.8529,1208.5505,0.5294516094,0.2731430655,0,0,0,0,0,0,0,1,0,0,0
8166666666.6667,6605894736841.83,1.5,0.866,6,1,0,4,1,0,4,1,4,4,1693,1325.6432,0.44202015,0.1525509291,0,0,0,1,0,0,0,0,0,0,0
33331578947.25,34342400000000.1,1.5385,0.8427,20,1.3846,0.7378,18,1,0,13,1.0769,14,13,14457.95,11603.4674,0.6100855892,0.2829847925,0,0,0,0,0,1,0,0,0,0,0
3744847555.8026,27611454437063.5,3.1531,3.0618,309,2.5306,2.0859,248,1,0,98,2.2143,217,98,6439.3981,4667.8532,0.4887081555,0.221246969,0,0,0,1,0,0,0,0,0,0,0
1763157895,74834078947368.5,1,0,2,1,0,2,1,0,2,1,2,2,23136,748,0.10904834,0.07011014,0,0,0,0,0,0,0,1,0,0,0
764912280.6,41389428070175.5,1.5,0.922,15,1.4,0.6633,14,1,0,10,1.4,14,10,37848.4667,30785.9417,0.336689304,0.2084499979,0,0,0,0,1,0,0,0,0,0,0
105263158,9008894736842,1,0,1,1,0,1,1,0,1,1,1,1,10121,0,0.67078352,0,1,0,0,0,0,0,0,0,0,0,0
28876794258.3636,4750003508771.87,2.0455,2.7216,45,1.5,1.0766,33,1,0,22,1,22,22,2699.8444,7104.4904,0.4920262691,0.2208717106,0,0,0,0,0,0,0,1,0,0,0
842105263,8059754385965,1,0,3,1,0,3,1,0,3,1,3,3,8675.3333,705.7674,0.40309908,0.2362256962,0,0,0,0,0,0,0,1,0,0,0
11629676601.1205,3024620164870,6.9167,8.7508,83,3.1667,3.0505,38,1,0,12,3.3333,40,12,981.6988,785.0268,0.6151088742,0.1806442876,0,0,0,0,1,0,0,0,0,0,0
87719298.3333,5824456140350.33,1.5,0.5,3,1.5,0.5,3,1,0,2,1.5,3,2,139370.6667,98366.0957,0.62074034,0.26002889,0,0,0,1,0,0,0,0,0,0,0
578947369,20894736842,1,0,1,1,0,1,1,0,1,1,1,1,1493,0,0.97856664,0,0,0,0,1,0,0,0,0,0,0,0
7709824561.4467,31911461754386,2.459,3.0004,150,2.0656,2.095,126,1.3443,0.8471,82,1.2951,79,61,42909.48,117792.1796,0.5774576452,0.2279096462,0,0,0,1,0,0,0,0,0,0,0
8640732265.4565,23902361556064.3,2.4211,2.0343,46,2.2105,1.6085,42,1,0,19,2.0526,39,19,31152.1739,29653.7674,0.5906212658,0.2354899801,0,0,1,0,0,0,0,0,0,0,0
29264093887.2462,5773910010038.66,3.1502,4.2717,734,2.5107,2.9793,585,1.1845,1.148,276,2.4592,573,233,6138.97,8590.6488,0.5181425259,0.2455426683,1,0,0,0,0,0,0,0,0,0,0
1210526316,5407263157895,1,0,1,1,0,1,1,0,1,1,1,1,1265,0,0.31383399,0,0,0,1,0,0,0,0,0,0,0,0
687719298.2,69732564912280.9,3.75,5.4256,30,3,4.9244,24,1.375,0.9922,11,1.5,12,8,326328.0333,258474.2215,0.2401722813,0.1293412681,0,0,0,1,0,0,0,0,0,0,0
34620300751.9107,43979265977443.6,1.4,1.3191,56,1.1,0.3742,44,1.025,0.1561,41,1.125,45,40,6647.625,13447.5904,0.4663434788,0.2885746247,1,0,0,0,0,0,0,0,0,0,0
368421053,3403578947368,1,0,1,1,0,1,1,0,1,1,1,1,1303,0,0.20874904,0,0,0,0,0,0,0,0,1,0,0,0
48876160990.6765,4853863003096.03,1.619,1.068,68,1.3333,0.8067,56,1,0,42,1.3095,55,42,9815.6471,10634.4583,0.6017086329,0.2138130603,0,0,0,1,0,0,0,0,0,0,0
1831263157895,8238157894737,1,0,2,1,0,2,1,0,2,1,2,2,8782.5,8772.5,0.26163486,0.06163486,0,0,0,1,0,0,0,0,0,0,0
649885583.6087,4360768878718.61,1.9167,1.3202,23,1.8333,1.1426,22,1,0,12,1.8333,22,12,4695.1739,1996.3518,0.6009746617,0.2568681975,0,0,0,0,0,1,0,0,0,0,0
789473684,68801000000000,1,0,1,1,0,1,1,0,1,1,1,1,27592,0,0.33495216,0,0,0,0,1,0,0,0,0,0,0,0
86355465587.0205,5699482814178.29,2.5455,2.6509,196,2.1429,2.024,165,1.1948,0.6845,92,1.8442,142,77,5256.3622,9054.2724,0.4934401691,0.2579004318,0,0,0,1,0,0,0,0,0,0,0
78947368.5,7191894736842.5,2,0,2,1,0,1,1,0,1,1,1,1,71446,0,0.52652353,0,0,0,0,0,1,0,0,0,0,0,0
107430622009.568,51274138011695.9,1.4516,0.6138,45,1.3548,0.5417,42,1,0,31,1.3871,43,31,810.3111,1069.4675,0.3693887552,0.264297792,0,0,0,0,0,0,0,1,0,0,0
22197156831.1729,5876279572620.2,12.8022,32.7052,7054,6.1887,10.3219,3410,1.1525,1.4366,635,9.1996,5069,551,8763.8287,10074.1977,0.4827557798,0.212134139,0,0,0,0,1,0,0,0,0,0,1
7722174288.2004,6717987942583.81,4.2308,8.4001,550,3.4923,6.2132,454,1.6231,1.9739,211,2.6308,342,130,16635.1655,42357.2946,0.4775124063,0.2155386711,0,0,0,0,0,1,0,0,0,0,0
684210527,64739526315789,1,0,1,1,0,1,1,0,1,1,1,1,2396,0,0.48330551,0,0,0,0,0,0,1,0,0,0,0,0
15045112781.8571,6317639097744.43,1.1667,0.3727,7,1,0,6,1,0,6,1,6,6,2381.4286,1593.348,0.4497488383,0.2935815656,0,0,0,1,0,0,0,0,0,0,0
55941036138.1847,45253769388652.7,8.6298,22.7609,1795,5.4808,10.3124,1140,1.2308,0.9779,256,2.5577,532,208,17407.9649,22294.0399,0.4881099823,0.2400371237,0,0,1,0,0,0,0,0,0,0,0
242828947368,37808552631579,1.3333,0.4714,4,1.3333,0.4714,4,1,0,3,1.3333,4,3,173.5,137.7198,0.2695404867,0.076902167,0,0,1,0,0,0,0,0,0,0,0
8761506276.1311,18009437692420.5,2.7094,3.1603,718,2.3547,2.5243,624,1.0981,0.677,291,2.3208,615,265,9665.1574,17159.5706,0.5375050418,0.2381856811,0,0,0,1,0,0,0,0,0,0,0
124437603749.651,28825965139490.7,4.1103,13.9226,1081,2.8821,4.2,758,1.2167,1.0403,320,3.1217,821,263,12957.8326,16726.8913,0.4722341521,0.2454654324,1,0,0,0,0,0,0,0,0,0,0
631578948,61105052631579,1,0,1,1,0,1,1,0,1,1,1,1,16054,0,0.32085462,0,0,0,0,1,0,0,0,0,0,0,0
4078947368.3333,34259087719298.2,1.2,0.4,6,1,0,5,1,0,5,1.2,6,5,13661.1667,10762.8002,0.600268694,0.3113011947,0,0,0,0,0,1,0,0,0,0,0
4908042578.3371,19609064980888,1.7212,1.464,179,1.6058,1.1719,167,1.0865,0.3428,113,1.3173,137,104,12016.5251,41570.2328,0.489942383,0.2575123504,0,0,0,1,0,0,0,0,0,0,0
15195488721.7143,35243609022556.7,2.3333,1.8856,7,1,0,3,1,0,3,1,3,3,22251,21725.6204,0.80968947,0.1852137608,0,0,1,0,0,0,0,0,0,0,0
3978947368.6,29932694736842.2,1,0,5,1,0,5,1,0,5,1,5,5,8703.4,9397.8854,0.40372343,0.262879187,0,0,0,1,0,0,0,0,0,0,0
58206766917.3057,5721985176549.05,9.2167,30.0488,2212,3.2667,6.3741,784,1.0417,0.3135,250,1.275,306,240,1321.8463,1367.5688,0.4831635183,0.2444797459,0,0,0,0,0,0,1,0,0,0,1
